mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DTClassifier__criterion,param_DTClassifier__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0046580791473388675,0.00013060173698567447,0.0012522220611572265,0.00010430287211662347,gini,20,"{'DTClassifier__criterion': 'gini', 'DTClassifier__max_depth': 20}",0.38596491228070173,0.5333333333333333,0.46,0.35714285714285715,0.6086956521739131,0.469027350986161,0.09288863813664756,1
0.0044100284576416016,0.00030229493957683765,0.0012520790100097657,0.00028895138095838514,gini,40,"{'DTClassifier__criterion': 'gini', 'DTClassifier__max_depth': 40}",0.38596491228070173,0.5333333333333333,0.46,0.35714285714285715,0.6086956521739131,0.469027350986161,0.09288863813664756,1
0.0041965007781982425,0.00017445969627724606,0.0011786460876464845,0.00013500779981609064,gini,60,"{'DTClassifier__criterion': 'gini', 'DTClassifier__max_depth': 60}",0.38596491228070173,0.5333333333333333,0.46,0.35714285714285715,0.6086956521739131,0.469027350986161,0.09288863813664756,1
